class	allele	guuid	gene
fosfomycin	1	17434571-46a9-42b5-b022-5ec5c06ea2fa	PtsI
fosfomycin	1	17c78ccb-8923-4504-b8f6-d5fd8b9fb1a4	PtsI
fosfomycin	1	181c0928-46eb-4987-afba-49e7f7ca1f4c	PtsI
fosfomycin	1	182589b8-4c14-4420-95f2-c2f2e224ce30	PtsI
fosfomycin	1	18adfcf3-15df-4a11-abb1-ec43d828d978	PtsI
fosfomycin	1	190f8720-420c-4ec6-8465-a7fb8d78cc03	PtsI
fosfomycin	1	193dc72f-4161-4f21-95bf-12f45368908f	PtsI
fosfomycin	1	198add03-e621-45b1-8caf-481ea2dcaaa4	PtsI
fosfomycin	1	19bf2fab-446a-44bb-8090-e1aa203d117e	PtsI
fosfomycin	1	1b797eb0-c201-4dfb-8c95-855a58114b89	PtsI
fosfomycin	1	1bee9b32-fba2-4870-abb3-520fe8afd174	PtsI
fosfomycin	1	1c039313-9d19-47fb-9c50-a4b690b82a1c	PtsI
fosfomycin	1	1c6a8d44-0b9d-4449-adba-3e84a715bd7d	PtsI
fosfomycin	1	1d272145-4d1f-417e-b67a-39b60e1e815b	PtsI
fosfomycin	1	1dc65002-ac09-48ce-a51c-81ed226d5bb9	PtsI
fosfomycin	1	1e430ae7-5509-4f99-8de1-1b2a0d898e23	PtsI
fosfomycin	1	1e4c0c4a-5fa9-436f-ab56-3dccf05da49e	PtsI
fosfomycin	1	1f445173-cfce-4853-b123-83117f828794	PtsI
fosfomycin	1	1fb6e2be-bd63-480b-8b28-1898928b5d1d	PtsI
fosfomycin	1	2000e054-0287-4fc4-8eb1-2b1c9236338a	PtsI
fosfomycin	1	205cdf3b-e980-4582-86d6-68f0f73d5576	PtsI
fosfomycin	1	20d735a0-552d-49b6-8498-c9f49e9cc15f	PtsI
fosfomycin	4	21308d99-d08c-4f78-b815-948fb3824371	PtsI
fosfomycin	1	21dfdb47-5c4a-4125-98e9-94f66b922494	PtsI
fosfomycin	1	220ce483-8ab7-4118-be8a-f46c09a89f48	PtsI
fosfomycin	1	239b64ee-3e32-4ad0-bfb7-1d45f4eea382	PtsI
fosfomycin	1	23a12793-416a-4eba-8cb9-2e0e869fe757	PtsI
fosfomycin	1	23e935f2-7f98-4ff4-be2e-fab08222699e	PtsI
fosfomycin	1	242fad6f-1dfc-46b8-aa03-ce9238896fbf	PtsI
fosfomycin	1	24e94b3d-46d3-470a-8151-3993db9fc04e	PtsI
fosfomycin	1	251b4e7b-8938-4530-bd5e-98404fe1a576	PtsI
fosfomycin	1	25578262-3735-4615-b374-47a177b0ec79	PtsI
fosfomycin	1	270d45c7-92aa-4945-b1e6-3f28f99c81f4	PtsI
fosfomycin	1	2760b044-0efe-41e2-ba30-31909dcda8d3	PtsI
fosfomycin	1	287e7e98-f7ab-477d-b4a5-46541ffda33d	PtsI
fosfomycin	1	28cfd66c-4b98-4dd5-8f32-eabeef3fe2fb	PtsI
fosfomycin	1	28fb0bb6-7d40-4c52-ac23-b49b6c20c903	PtsI
fosfomycin	1	2918450c-f756-49a4-b2b9-b082ce51bd25	PtsI
fosfomycin	1	2918c2da-e88b-41c9-8c3a-b59c1833daef	PtsI
fosfomycin	1	2a59126d-920b-4ced-be5c-68cd9a75ccb6	PtsI
fosfomycin	1	2a5eb593-1f0a-4398-bc29-2dd1f5f54910	PtsI
fosfomycin	1	2a94b780-2c0c-471e-b10d-87f35d3b8fa2	PtsI
fosfomycin	1	2b413398-36aa-4b72-8a63-8cb6617e6018	PtsI
fosfomycin	1	2c11aa2e-b253-495a-aae7-8b3ca2de1872	PtsI
fosfomycin	1	2c8f1642-0d61-4c9d-8937-4d64483a8c94	PtsI
fosfomycin	1	2de2b554-c378-4bd3-a3cd-c1d049b083d4	PtsI
fosfomycin	1	2e7ae473-5c0e-41de-869f-27c85593e736	PtsI
fosfomycin	1	2e94f1a4-5e1e-4f3d-8eac-91eb9cf942f7	PtsI
fosfomycin	1	2f4b606e-4bcf-4743-86a3-01e2c1b7e3de	PtsI
fosfomycin	1	2f59d573-ec7c-4042-9ca9-3d136b9e3828	PtsI
fosfomycin	1	2f696531-32c8-4902-8026-07dbbcbc81d4	PtsI
fosfomycin	1	2fc8a960-e94c-4472-a5ee-180f4f03f52c	PtsI
fosfomycin	1	30479dbf-c10f-49ff-b789-f6f1271d84f9	PtsI
fosfomycin	1	30d2a4f5-7ba8-475b-8010-1dec21a88074	PtsI
fosfomycin	1	317fa1f5-82c1-4196-87fa-674552a65b0f	PtsI
fosfomycin	1	31a11469-d856-4066-9f78-1577a1c4ae74	PtsI
fosfomycin	1	31aadae1-ae6f-4d77-8e79-e85ecbcc3374	PtsI
fosfomycin	1	31c25768-e20e-46bc-8c70-122109ac201c	PtsI
fosfomycin	1	324779c2-9596-49ef-9228-055aee19f7cf	PtsI
fosfomycin	1	32be2872-b28f-445e-9f57-ecd3ed6c900e	PtsI
fosfomycin	1	33a1edbe-c206-4312-acee-b9f6f1032b8c	PtsI
fosfomycin	1	340ed47c-5b72-4e42-a038-214ece7c0d4c	PtsI
fosfomycin	1	34987fb2-083b-4662-9c03-8c7ea70511e6	PtsI
fosfomycin	1	34befaab-2200-4710-8b91-2d82a5bf3dad	PtsI
fosfomycin	1	34c13f56-0b63-4f08-b490-c3f24614e4e5	PtsI
fosfomycin	1	35795945-3070-4500-8141-42711c82ba0b	PtsI
fosfomycin	1	36b00ed8-c689-4a4f-a1b8-92b0d27ed8b9	PtsI
fosfomycin	1	375765fe-9a4e-46e5-97f2-bb3d8f502acc	PtsI
fosfomycin	1	3768afbe-a465-4c2f-b713-e5c6f3d7f484	PtsI
fosfomycin	1	37ed5b52-ae19-4e1b-aab9-1c8e1ff092f3	PtsI
fosfomycin	1	396bbe16-2273-4d30-a8d9-a8bf02100db9	PtsI
fosfomycin	1	3aee63d6-f29d-4c7e-994e-aa00b124627a	PtsI
fosfomycin	1	3bccb69b-754a-4732-b5bb-7a34b359be35	PtsI
fosfomycin	1	3c6a0c4f-f4c7-43c2-977a-65dd9c816dcd	PtsI
fosfomycin	1	3da66e11-7893-4148-afad-f72b3340397d	PtsI
fosfomycin	1	3da82086-e392-43eb-b203-0af59822f297	PtsI
fosfomycin	1	3dbb95d7-eed7-447c-a1ce-00881e6bed38	PtsI
fosfomycin	1	3ec4b616-4c01-41d5-a984-d02c94365ba5	PtsI
fosfomycin	1	3f1d2c31-5b0e-46d9-b2bb-5aeab9653814	PtsI
fosfomycin	1	3f526bac-f35d-475f-a4b2-e6811d922ba6	PtsI
fosfomycin	1	40e572dd-e0f0-4207-b79b-94a738ad8d69	PtsI
fosfomycin	1	41a0c0ea-b352-42a2-9540-45626c186fe2	PtsI
fosfomycin	1	43557ed2-ba90-497b-be71-92d277b9ced4	PtsI
fosfomycin	1	4369ccbc-eb5b-4312-b9a5-9a2f93dcf2e4	PtsI
fosfomycin	1	441009de-af98-43f6-9933-982b7e45813c	PtsI
fosfomycin	1	45074c78-1a26-4d99-a373-775c07f93151	PtsI
fosfomycin	1	461d8323-be8c-4476-b0aa-32a774390b2c	PtsI
fosfomycin	1	465d9282-4486-42cf-ad4c-5e8e4cb39c43	PtsI
fosfomycin	1	4687e9da-e7de-472d-882c-10e5c1a0df37	PtsI
fosfomycin	1	46961947-f400-4ca3-8d92-817d4f4eb040	PtsI
fosfomycin	1	46f08c17-78e9-4324-9d08-23cb67dfd219	PtsI
fosfomycin	1	47031fef-6208-467d-9881-9be19052b468	PtsI
fosfomycin	1	473df115-6b58-43a4-8805-fbcad0a4c6ad	PtsI
fosfomycin	1	47e9136d-c569-49ef-b428-f3cb2a1b2e0b	PtsI
fosfomycin	1	4842da78-7fad-45e4-935b-8fa1ceeb1d92	PtsI
fosfomycin	1	48633311-59d8-49bd-aad9-7bf0786fe076	PtsI
fosfomycin	1	49362683-270f-488c-8a0e-c2447154f5be	PtsI
fosfomycin	1	4961139c-06c8-499b-9e76-bef4fcc96c52	PtsI
fosfomycin	1	496438b8-5ba8-4aae-8ef7-c07fa888e296	PtsI
fosfomycin	1	4993cdee-578c-4a59-81af-223c38fd0b52	PtsI
fosfomycin	1	4baeec70-5c3a-46f9-8690-f87371733273	PtsI
fosfomycin	1	4be814ab-f34f-46e3-96c2-55c7ec6bedb8	PtsI
fosfomycin	1	4d07f9ee-7c1a-4374-a099-8577744e04df	PtsI
fosfomycin	1	4d996302-0c00-4240-8a95-52d08c2c64e1	PtsI
fosfomycin	1	4da6ed3c-3fe5-4be7-9107-63d9ef751571	PtsI
fosfomycin	1	4e2d86d4-5336-4a69-b816-45c1fcc2cffd	PtsI
fosfomycin	1	4e311c12-368f-4f0d-a1ba-8eb4423db6dd	PtsI
fosfomycin	1	4f0bc2c9-f872-44dc-92e2-442e60abbe26	PtsI
fosfomycin	1	4fda2586-b88f-48b0-9f14-afabded283a3	PtsI
fosfomycin	1	4fdd40f0-31ae-42d5-b627-f0a7f1f5270f	PtsI
fosfomycin	1	5075d8d3-2bc5-4ec7-a6de-0508b328bee8	PtsI
fosfomycin	1	5092a51d-4d79-46f6-84b7-ce3338b2d378	PtsI
fosfomycin	1	50cc339e-23f7-412c-a03d-7e256e339236	PtsI
fosfomycin	1	50cdafd5-14cf-40c9-bf5c-0562b4074a5d	PtsI
fosfomycin	1	50f5ea63-f170-457c-bae0-62d875cea972	PtsI
fosfomycin	1	511cc62d-7a6e-4917-9abf-a391a2ea2c56	PtsI
fosfomycin	1	52b782eb-6d09-4a0d-98b8-c67fa36b9fd5	PtsI
fosfomycin	1	53ade602-c685-4d9c-9c8f-509370eac28f	PtsI
fosfomycin	1	54c1b3ff-dd64-4711-bb07-3ddd4f73b80f	PtsI
fosfomycin	1	559fe5b4-fee3-48b0-ab60-ba42f1ba1962	PtsI
fosfomycin	1	56e39b19-ef8a-4e9d-b40e-73236cdd2798	PtsI
fosfomycin	1	57788c51-89cc-4e81-8b5b-c3ada388bfcc	PtsI
fosfomycin	1	57f591da-c939-4e0e-b20c-d2f944fb1f0a	PtsI
fosfomycin	1	592b75ba-295d-40cd-b2cb-da77964a4497	PtsI
fosfomycin	1	59920eb6-9b16-4f3f-955a-74a077710389	PtsI
fosfomycin	1	5a0dc3aa-7d28-4851-ba06-94e423cf1a3e	PtsI
fosfomycin	1	5a6686ff-b54a-4e3e-9fd3-0dbc777c027e	PtsI
fosfomycin	1	5aa1d88f-6d4c-4e58-abf7-cd0258513f75	PtsI
fosfomycin	1	5b1a9903-5a5b-4953-8f65-8c5e1ec4b882	PtsI
fosfomycin	1	5b361cf4-8e06-4ac5-bb22-97290f4afb79	PtsI
fosfomycin	1	5bd84bd4-70c3-420e-9645-3a020e8f7810	PtsI
fosfomycin	1	5c952a1a-acde-46ef-99fb-58c2c4ffbd2f	PtsI
fosfomycin	1	5cf756ba-c3df-4eec-aa79-c5e7a6328d5a	PtsI
fosfomycin	1	5da8d162-86a6-41fc-9079-049b09431a9c	PtsI
fosfomycin	1	5db2d789-a371-4091-8882-599978a05c51	PtsI
fosfomycin	1	5eb3535a-590b-405e-b5a1-313b5865714b	PtsI
fosfomycin	1	5f3226db-ee71-45a8-9412-2d4d100bf44c	PtsI
fosfomycin	1	5f3fabb1-de75-46c9-b5e2-8ba55d5f3bf6	PtsI
fosfomycin	1	5f54b08a-4b3f-4bff-81f7-1d6e06d7848a	PtsI
fosfomycin	1	5fd4369c-4cd4-47ba-b79d-507fb8213bfc	PtsI
fosfomycin	1	5fd8a14c-a035-424c-9b60-448ebfaa0a2f	PtsI
fosfomycin	1	60228878-b1cd-4049-99de-4252dd026082	PtsI
fosfomycin	1	63392671-e015-4c46-bbf7-2d1168d55854	PtsI
fosfomycin	1	63cb94c6-50e2-4fbc-bde8-32f9b3efe181	PtsI
fosfomycin	1	63f1ce13-177c-4fd8-b3a5-338810b710aa	PtsI
fosfomycin	1	651a1eab-e404-4c02-b8af-d54b7ed65dac	PtsI
fosfomycin	1	65a15634-d28c-43dd-96fa-b870c0aaeaf2	PtsI
fosfomycin	1	65aa82e6-35d3-414b-aff3-92b68515afc0	PtsI
fosfomycin	1	65bb2a5c-0256-4f6c-838e-d44c14bf0797	PtsI
fosfomycin	1	664112dc-da2b-4407-a26c-0ee507607fe9	PtsI
fosfomycin	1	66c062d1-c38d-4a38-8a76-9664d6838e80	PtsI
fosfomycin	1	66fef7d8-0d38-4589-9564-3c2c9cb881a9	PtsI
fosfomycin	1	67a37add-2905-48a9-b903-44a59b443e5d	PtsI
fosfomycin	1	67b188c5-3087-4967-aadd-54960c2c8b08	PtsI
fosfomycin	1	6823d9d5-4f27-4fa4-900c-be699aaa0dd5	PtsI
fosfomycin	1	685409b3-c240-4379-80c7-2957fb4ca4bf	PtsI
fosfomycin	1	6a2058e5-0415-4a6c-895b-fdf48b19c484	PtsI
fosfomycin	1	6b2bdc80-01b7-430d-a18b-b3b65d8e81f6	PtsI
fosfomycin	1	6caf2902-46d2-4049-9b64-9e98439509f7	PtsI
fosfomycin	1	6d56e0ac-ac84-4be0-9f62-23da23010aff	PtsI
fosfomycin	1	6dc1d518-cafa-4e4a-9b12-7d583d2513ba	PtsI
fosfomycin	1	6dc982bf-8f35-45af-bc08-462f4f138007	PtsI
fosfomycin	1	6e9845e7-f04c-48cb-b94a-b7b36629fec2	PtsI
fosfomycin	1	6fbda500-80d5-46fd-9afb-35b063bc141e	PtsI
fosfomycin	1	706b311b-cca9-4f53-95cb-efbd5e0df2cf	PtsI
fosfomycin	1	7155ff88-b87a-4ac8-8b38-31a90091222c	PtsI
fosfomycin	1	718d4f8b-386b-4040-b46d-efdafc6354bc	PtsI
fosfomycin	1	7233df5a-3006-4301-b258-15e49d567071	PtsI
fosfomycin	1	724e92a2-d221-4d6e-94b0-6556e81e5f94	PtsI
fosfomycin	1	73e63f6f-9e5d-4768-a47c-220ae59a19fb	PtsI
fosfomycin	1	73e82c40-ef69-4e54-b190-63445b7e681a	PtsI
fosfomycin	1	74d6b50f-5310-4607-bb8d-53e0bd25ed48	PtsI
fosfomycin	1	761eff7e-869e-4e50-bda1-864661a5552e	PtsI
fosfomycin	1	76619cfe-a3e7-49c1-a86d-9cd8373a3801	PtsI
fosfomycin	1	76827650-9ea0-4ce5-a0ee-ca651674d857	PtsI
fosfomycin	1	776089e0-9b18-4331-9559-816b9c877924	PtsI
fosfomycin	1	77f7615d-c9a1-42f6-988a-83be1118dbe2	PtsI
fosfomycin	1	785c62cd-da53-431f-9fe2-684b24ab2a20	PtsI
fosfomycin	1	78ad7031-5a20-4b1e-916c-15af9b747c6f	PtsI
fosfomycin	1	79046338-f3f9-40fe-b7c9-788b3132d1f7	PtsI
fosfomycin	1	792f7021-3e8d-44a0-a0bd-1820879ceac3	PtsI
fosfomycin	1	79b290f6-8cdc-45d3-9ae1-b6b30d29135c	PtsI
fosfomycin	1	7a6cee1a-282d-4b22-87fc-92147a366876	PtsI
fosfomycin	1	7aef87b3-c813-406b-bd24-bb06f18085a8	PtsI
fosfomycin	1	7be7096d-79c7-471e-ba24-173b201f4165	PtsI
fosfomycin	1	7bf3f99f-8060-4de0-aab2-3fb54a7416eb	PtsI
fosfomycin	1	7c02cce1-513b-4216-87ce-4d63c0e32edd	PtsI
fosfomycin	1	7caeb06b-fa35-40f9-9133-1ea67c18b998	PtsI
fosfomycin	1	7d3e9261-139c-487c-94dd-ea4e22269ac5	PtsI
fosfomycin	1	7da27f67-f6f9-4a35-a6fd-d1624b92b5df	PtsI
fosfomycin	1	7e066b76-50d7-4bfe-8ea2-f34f9c56b151	PtsI
fosfomycin	1	7e2c31ef-70d2-455b-90d5-4bb90c858896	PtsI
fosfomycin	1	7ee7e8a1-f9e1-4f03-b048-1f2df9ed1837	PtsI
fosfomycin	1	7ef58802-51a6-404b-935c-8af014454ddc	PtsI
fosfomycin	1	7f8bdfc4-ff58-4242-bfde-429f4173ca1b	PtsI
fosfomycin	1	80897bb9-bd5a-4d7a-b4d3-b558ff3f487c	PtsI
fosfomycin	1	80ab435c-3e5c-4234-bb62-de59923844d6	PtsI
fosfomycin	1	80f189f9-667c-4a3b-87b6-7adc140fd9fd	PtsI
fosfomycin	1	817bd7eb-330c-4217-abef-39c9cbfbe29e	PtsI
fosfomycin	1	8259218e-f654-43e8-a948-66522c2edccd	PtsI
fosfomycin	1	846d8e4c-56ed-4350-909f-40b88d683b0f	PtsI
fosfomycin	1	861440b2-f103-42b2-b815-2246343f8f1a	PtsI
fosfomycin	1	868dc693-4c91-4364-b80b-a65ee851a187	PtsI
fosfomycin	1	86909753-0309-4e74-b2aa-2adce529267c	PtsI
fosfomycin	1	86bee531-6406-447f-8079-0e624a0e1438	PtsI
fosfomycin	1	8809589b-b12d-47bb-b73a-e824400171ab	PtsI
fosfomycin	1	88bacc5c-44ed-4001-b51d-ef9321ce84b8	PtsI
fosfomycin	1	8b27b756-c824-4928-a499-17ed27a98b09	PtsI
fosfomycin	1	8b71657a-4b4e-44f6-96b3-960c1c70443c	PtsI
fosfomycin	1	8cddf2a5-6bb9-49d5-8f78-34bee1961d2d	PtsI
fosfomycin	1	8d085c80-e941-48cd-89c4-485dbd2835d3	PtsI
fosfomycin	1	8d7ac6aa-51ff-47bb-b080-7ca413b5484e	PtsI
fosfomycin	1	8d9b3897-bbec-4c0b-9d9a-832612df1993	PtsI
fosfomycin	1	8da213d1-8e36-48ce-873d-9c8ef88dd0c4	PtsI
fosfomycin	1	8f191563-6ced-4722-84d1-eb9ee3dce5c4	PtsI
fosfomycin	1	8f4281f8-c7dc-4e0b-a009-40ea722598b3	PtsI
fosfomycin	1	8fd3d041-f67b-4124-bf51-9bafe1cd559a	PtsI
fosfomycin	1	926ff07a-44d2-43e6-8595-808221deec9a	PtsI
fosfomycin	1	941f01d3-acd4-437f-a49b-2482e8369cad	PtsI
fosfomycin	1	944658d4-74cf-4270-9d0e-88178dc999f8	PtsI
fosfomycin	1	950e331e-37e8-4e99-b581-14b884318eb8	PtsI
fosfomycin	1	95736ba7-f19e-4909-86cc-231a533890cd	PtsI
fosfomycin	1	9590d174-3bd8-432d-93a9-23c30497c1b9	PtsI
fosfomycin	1	95a03c8c-c334-45e5-8c19-91933e06547e	PtsI
fosfomycin	1	9662e366-72a5-44a3-8cd0-ecd573785bb4	PtsI
fosfomycin	1	96fff6cc-b403-4704-a62d-181aec55a1c3	PtsI
fosfomycin	1	970e3b61-3817-4d63-80e0-b0e6f0394132	PtsI
fosfomycin	1	981384ab-de98-45e4-9d77-fdb6617b2871	PtsI
fosfomycin	1	9844544e-4320-4760-9024-68c211bff3e6	PtsI
fosfomycin	1	98b10f47-a670-46e9-a5a6-d670a61cae53	PtsI
fosfomycin	1	991fa56f-2fa8-4ffe-b943-57b0dd3a9b47	PtsI
fosfomycin	1	992f4efb-9b73-4349-96ea-0d6519f8a561	PtsI
fosfomycin	1	9938242b-8abd-4493-aeb0-81a8a72c9175	PtsI
fosfomycin	1	99438935-7bd8-407f-8551-cb228f3007d1	PtsI
fosfomycin	1	9aa2ccf2-ba1e-47af-b5c6-a80519b35cbb	PtsI
fosfomycin	1	9b3382a5-03a9-4f82-af3a-07b85e414304	PtsI
fosfomycin	1	9bb71178-aa95-4585-99a9-e2f40a9389bf	PtsI
fosfomycin	1	9bc586c8-927d-49c4-b89c-705239b90775	PtsI
fosfomycin	1	9c69218e-7b00-459f-add0-153a7d39689f	PtsI
fosfomycin	1	9ccfa543-eccc-43cf-ae12-7f359f5b714d	PtsI
fosfomycin	1	9e02aca4-0029-41e1-83a5-a1e63e8d5fb9	PtsI
fosfomycin	1	9eb96ae7-939d-4fac-9859-6f78ee14c6ed	PtsI
fosfomycin	1	9f6e48c1-cb9e-41a1-8d21-1724c4ebfd3e	PtsI
fosfomycin	1	9f8db067-c04b-42c0-aa3e-4100683dcd62	PtsI
fosfomycin	1	ERR1218534	PtsI
fosfomycin	1	ERR1218535	PtsI
fosfomycin	1	ERR1218536	PtsI
fosfomycin	1	ERR1218542	PtsI
fosfomycin	1	ERR1218543	PtsI
fosfomycin	1	ERR1218544	PtsI
fosfomycin	1	ERR1218545	PtsI
fosfomycin	1	ERR1218557	PtsI
fosfomycin	1	ERR1218582	PtsI
fosfomycin	1	ERR1218589	PtsI
fosfomycin	1	ERR1218592	PtsI
fosfomycin	1	ERR1218598	PtsI
fosfomycin	1	ERR1218601	PtsI
fosfomycin	1	ERR1218606	PtsI
fosfomycin	1	ERR1218607	PtsI
fosfomycin	1	ERR1218609	PtsI
fosfomycin	1	ERR1218616	PtsI
fosfomycin	1	ERR1218622	PtsI
fosfomycin	1	ERR1218623	PtsI
fosfomycin	1	ERR1218624	PtsI
fosfomycin	1	ERR1218625	PtsI
fosfomycin	1	ERR1218628	PtsI
fosfomycin	1	ERR1218632	PtsI
fosfomycin	1	ERR1218633	PtsI
fosfomycin	1	ERR1218637	PtsI
fosfomycin	1	ERR1218682	PtsI
fosfomycin	1	ERR1218684	PtsI
fosfomycin	1	ERR3061897	PtsI
fosfomycin	1	ERR3061898	PtsI
fosfomycin	1	ERR3061899	PtsI
fosfomycin	1	ERR3061900	PtsI
fosfomycin	1	ERR3061950	PtsI
fosfomycin	1	ERR3062196	PtsI
fosfomycin	1	ERR3062221	PtsI
fosfomycin	1	ERR3062225	PtsI
fosfomycin	1	ERR3062229	PtsI
fosfomycin	1	ERR3062233	PtsI
fosfomycin	1	ERR3062247	PtsI
fosfomycin	1	ERR3062253	PtsI
fosfomycin	1	ERR3062256	PtsI
fosfomycin	1	ERR4034032	PtsI
fosfomycin	1	ERR4034056	PtsI
fosfomycin	1	ERR4034081	PtsI
fosfomycin	1	ERR4034090	PtsI
fosfomycin	1	ERR4034096	PtsI
fosfomycin	1	ERR4034099	PtsI
fosfomycin	1	ERR4034100	PtsI
fosfomycin	1	ERR4034119	PtsI
fosfomycin	1	ERR4034125	PtsI
fosfomycin	1	ERR4034155	PtsI
fosfomycin	1	ERR4034166	PtsI
fosfomycin	1	ERR4034201	PtsI
fosfomycin	1	ERR4034202	PtsI
fosfomycin	1	ERR4034209	PtsI
fosfomycin	1	ERR4034226	PtsI
fosfomycin	1	ERR4034227	PtsI
fosfomycin	1	ERR4034242	PtsI
fosfomycin	1	ERR4034280	PtsI
fosfomycin	1	ERR4034336	PtsI
fosfomycin	1	ERR4034346	PtsI
fosfomycin	1	ERR4034400	PtsI
fosfomycin	1	ERR4034470	PtsI
fosfomycin	1	ERR4034483	PtsI
fosfomycin	1	ERR4034499	PtsI
fosfomycin	1	ERR4034508	PtsI
fosfomycin	1	ERR4034509	PtsI
fosfomycin	1	ERR4034543	PtsI
fosfomycin	1	ERR4034549	PtsI
fosfomycin	1	ERR4034571	PtsI
fosfomycin	1	ERR4034589	PtsI
fosfomycin	1	ERR4034596	PtsI
fosfomycin	1	ERR4034600	PtsI
fosfomycin	1	ERR4034603	PtsI
fosfomycin	1	ERR4034606	PtsI
fosfomycin	1	ERR4034611	PtsI
fosfomycin	1	ERR4034631	PtsI
fosfomycin	1	ERR4034649	PtsI
fosfomycin	1	ERR4034653	PtsI
fosfomycin	5	ERR4034681	PtsI
fosfomycin	1	ERR4034693	PtsI
fosfomycin	1	ERR4034713	PtsI
fosfomycin	1	ERR4034718	PtsI
fosfomycin	1	ERR4034725	PtsI
fosfomycin	1	ERR4034728	PtsI
fosfomycin	1	ERR4034734	PtsI
fosfomycin	1	ERR4034759	PtsI
fosfomycin	1	ERR4034801	PtsI
fosfomycin	1	ERR4034811	PtsI
fosfomycin	1	ERR4034826	PtsI
fosfomycin	1	ERR4034846	PtsI
fosfomycin	1	ERR4034852	PtsI
fosfomycin	1	ERR4034868	PtsI
fosfomycin	1	ERR4034870	PtsI
fosfomycin	1	ERR4034876	PtsI
fosfomycin	1	ERR4034887	PtsI
fosfomycin	1	ERR4034900	PtsI
fosfomycin	1	ERR4034902	PtsI
fosfomycin	1	ERR4034906	PtsI
fosfomycin	1	ERR4034908	PtsI
fosfomycin	1	ERR4034925	PtsI
fosfomycin	1	ERR4034929	PtsI
fosfomycin	1	ERR4034955	PtsI
fosfomycin	1	ERR4034961	PtsI
fosfomycin	1	ERR4034974	PtsI
fosfomycin	1	ERR4034980	PtsI
fosfomycin	1	ERR4034985	PtsI
fosfomycin	1	ERR4035004	PtsI
fosfomycin	1	ERR4035012	PtsI
fosfomycin	1	ERR4035017	PtsI
fosfomycin	1	ERR4035029	PtsI
fosfomycin	1	ERR4035032	PtsI
fosfomycin	1	ERR4035059	PtsI
fosfomycin	1	ERR4035069	PtsI
fosfomycin	1	ERR4035071	PtsI
fosfomycin	1	ERR4035086	PtsI
fosfomycin	1	ERR4035109	PtsI
fosfomycin	1	ERR4035116	PtsI
fosfomycin	1	ERR4035123	PtsI
fosfomycin	1	ERR4035132	PtsI
fosfomycin	1	ERR4035139	PtsI
fosfomycin	1	ERR4035153	PtsI
fosfomycin	1	ERR4035155	PtsI
fosfomycin	1	ERR4035192	PtsI
fosfomycin	1	ERR4035210	PtsI
fosfomycin	1	ERR4035212	PtsI
fosfomycin	1	ERR4035218	PtsI
fosfomycin	1	ERR4035228	PtsI
fosfomycin	1	ERR4035232	PtsI
fosfomycin	1	ERR4035244	PtsI
fosfomycin	1	ERR4035253	PtsI
fosfomycin	1	ERR4035254	PtsI
fosfomycin	1	ERR4035261	PtsI
fosfomycin	1	ERR4035274	PtsI
fosfomycin	1	ERR4035297	PtsI
fosfomycin	1	ERR4035313	PtsI
fosfomycin	1	ERR4035325	PtsI
fosfomycin	1	ERR4035329	PtsI
fosfomycin	1	ERR4035333	PtsI
fosfomycin	1	ERR4035365	PtsI
fosfomycin	1	ERR4035371	PtsI
fosfomycin	1	ERR4035438	PtsI
fosfomycin	1	ERR4035445	PtsI
fosfomycin	1	ERR4035448	PtsI
fosfomycin	1	ERR4035450	PtsI
fosfomycin	1	ERR4035459	PtsI
fosfomycin	1	ERR4035460	PtsI
fosfomycin	1	ERR4035462	PtsI
fosfomycin	1	ERR4035471	PtsI
fosfomycin	1	ERR4035480	PtsI
fosfomycin	1	ERR4035489	PtsI
fosfomycin	1	ERR4035500	PtsI
fosfomycin	1	ERR4035512	PtsI
fosfomycin	1	ERR4035515	PtsI
fosfomycin	1	ERR4035536	PtsI
fosfomycin	1	ERR4035540	PtsI
fosfomycin	1	ERR4035548	PtsI
fosfomycin	1	ERR4035549	PtsI
fosfomycin	1	ERR4035550	PtsI
fosfomycin	1	ERR4035558	PtsI
fosfomycin	1	ERR4035562	PtsI
fosfomycin	1	ERR4035563	PtsI
fosfomycin	1	ERR4035569	PtsI
fosfomycin	1	ERR4035589	PtsI
fosfomycin	1	ERR4035600	PtsI
fosfomycin	1	ERR4035609	PtsI
fosfomycin	1	ERR4035613	PtsI
fosfomycin	1	ERR4035618	PtsI
fosfomycin	1	ERR4035647	PtsI
fosfomycin	1	ERR4035668	PtsI
fosfomycin	1	ERR4035676	PtsI
fosfomycin	1	ERR4035699	PtsI
fosfomycin	1	ERR4035701	PtsI
fosfomycin	1	ERR4035707	PtsI
fosfomycin	1	ERR4035721	PtsI
fosfomycin	1	ERR4035735	PtsI
fosfomycin	1	ERR4035741	PtsI
fosfomycin	1	ERR4035743	PtsI
fosfomycin	1	ERR4035761	PtsI
fosfomycin	1	ERR4035784	PtsI
fosfomycin	1	ERR4035807	PtsI
fosfomycin	1	ERR4035816	PtsI
fosfomycin	1	ERR4035819	PtsI
fosfomycin	1	ERR4035831	PtsI
fosfomycin	1	ERR4035837	PtsI
fosfomycin	1	ERR4035843	PtsI
fosfomycin	1	ERR4035863	PtsI
fosfomycin	1	ERR4035869	PtsI
fosfomycin	1	ERR4035873	PtsI
fosfomycin	1	ERR4035893	PtsI
fosfomycin	1	ERR4035900	PtsI
fosfomycin	1	ERR4035908	PtsI
fosfomycin	1	ERR4035912	PtsI
